from_id,to_id,weight,distance
"Geneva, CH","Hamburg, DE",4,860.58
"Geneva, CH","Brno, CZ",1,854.95
"Geneva, CH","Köln (Cologne), DE",1,520.17
"Geneva, CH","Zgornji Brnik, SI",2,641.88
"Geneva, CH","Nuremberg, DE",2,518.29
"Geneva, CH","Antwerp, BE",2,563.74
"Geneva, CH","Southend-on-Sea, Essex, GB",4,712.47
"Genova (GE), IT","Barcelona, ES",2,650.68
"Genova (GE), IT","Pescara, IT",1,484.29
"Genova (GE), IT","Prague, CZ",1,752.81
"Girona, ES","London, GB",5,1088.96
"Girona, ES","Ferno (VA), IT",2,633.07
"Girona, ES","Pisa (PI), IT",4,653.03
"Girona, ES","Manchester, Greater Manchester, GB",2,1326.65
"Glasgow, GB","Darlington, Durham, GB",1,243.5
"Glasgow, GB","Segrate (MI), IT",1,1503.8
"Glasgow, GB","Nottingham, Leicestershire, GB",1,393.38
"Glasgow, GB","Valletta, MT",3,2646.51
"Glasgow, GB","Liverpool, GB",4,299.95
"Glasgow, GB","Faro, PT",4,2113.46
"Glasgow, GB","Madrid, ES",2,1717.72
"Glasgow, GB","Stuttgart, DE",7,1221.19
"Glasgow, GB","Köln (Cologne), DE",2,946.56
"Gran Canaria Island, ES","El Hierro Island, ES",2,239.98
"Gran Canaria Island, ES","El Matorral, ES",2,168.74
"Granada, ES","Barcelona, ES",1,680.14
"Grenoble, FR","Calais, FR",1,670.85
"Grenoble, FR","Avignon, FR",1,165.35
"Grenoble, FR","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",1,616.59
"Grenoble, FR","Strasbourg, FR",1,393.81
"Grenoble, FR","Nîmes/Garons, FR",1,192.62
"Greven, DE","Rimini (RN), IT",1,972.98
"Greven, DE","Shannon, IE",1,1125.93
"Greven, DE","Caselle (VR), IT",1,784.95
"Greven, DE","Budapest, HU",1,967.5
"Greven, DE","Arvidsjaur, SE",3,1631.95
"Greven, DE","Alicante, ES",2,1667.65
"Greven, DE","Stuttgart, DE",1,398.04
"Greven, DE","Palma de Mallorca, ES",5,1449.78
"Greven, DE","Amsterdam, NL",2,200.15
"Greven, DE","Paris, FR",1,495.52
"Grimsby, Lincolnshire, GB","Cardiff, GB",1,315.89
"Grimsby, Lincolnshire, GB","Glasgow, GB",1,365.85
"Groningen, NL","Poznań, PL",1,693.02
"Groningen, NL","Madrid, ES",1,1608.84
"Groningen, NL","Copenhagen, DK",1,481.64
"Groningen, NL","Hoeven, NL",1,221.73
"Groningen, NL","Cambridge, Cambridgeshire, GB",1,443.44
"Groningen, NL","Salzburg, AT",1,746.17
"Groningen, NL","Hannover, DE",3,221.37
"Grâce-Hollogne, BE","Stuttgart, DE",4,347.62
"Grâce-Hollogne, BE","Oslo (Gardermoen), NO",4,1119.88
"Grâce-Hollogne, BE","Prague, CZ",6,627.74
"Grâce-Hollogne, BE","Vienna, AT",3,852.16
"Grâce-Hollogne, BE","Dublin, IE",3,857.5300000000001
"Grâce-Hollogne, BE","Hannover, DE",5,356.37
"Grâce-Hollogne, BE","Copenhagen, DK",6,732.79
"Grâce-Hollogne, BE","Clermont-Ferrand, FR",1,565.15
"Grâce-Hollogne, BE","Munich, DE",6,523.53
"Grâce-Hollogne, BE","London, GB",4,395.25
"Grâce-Hollogne, BE","Nottingham, Leicestershire, GB",4,525.93
"Grâce-Hollogne, BE","Istanbul, TR",5,2097.0
"Grâce-Hollogne, BE","Amsterdam, NL",2,191.58
"Grâce-Hollogne, BE","Firenze (FI), IT",1,874.54
"Győr, HU","Pécs, HU",1,185.32
"Győr, HU","Dublin, IE",1,1808.64
"Győr, HU","Trento (TN), IT",1,538.42
"Göteborg, SE","Tenerife, ES",1,3952.96
"Göteborg, SE","Zaventem, BE",6,902.7400000000001
"Göteborg, SE","Málaga, ES",9,2637.76
"Göteborg, SE","Kristianstad, SE",1,234.28
"Göteborg, SE","Siljansnäs, SE",3,375.07
"Göteborg, SE","Roskilde, DK",1,237.22
"Göteborg, SE","Valletta, MT",2,2438.72
"Göteborg, SE","Bremen, DE",1,559.27
"Göteborg, SE","Oslo (Gardermoen), NO",4,280.83
"Göteborg, SE","Porto, PT",2,2347.12
"Göteborg, SE","Thessaloniki, GR",2,2064.33
"Hamburg, DE","Weßling, DE",3,619.23
"Hamburg, DE","Kidlington, Oxfordshire, GB",1,780.26
"Hamburg, DE","San Bartolomé, ES",1,3338.52
"Hamburg, DE","Stockholm, SE",9,820.4199999999998
"Hamburg, DE","Málaga, ES",4,2184.46
"Hamburg, DE","Büren, DE",1,235.88
"Hamburg, DE","Mönchengladbach, DE",4,349.0
"Hamburg, DE","Lelystad, NL",1,319.77
"Hamburg, DE","Nice, Alpes-Maritimes, FR",1,1120.98
"Hamburg, DE","Berlin, DE",1,276.07
"Hamburg, DE","Nantes, FR",2,1083.49
"Hamburg, DE","Trento (TN), IT",4,845.04
"Hamburg, DE","Antwerp, BE",1,455.31
"Hamburg, DE","Köln (Cologne), DE",4,356.1
"Hamburg, DE","Oostende, BE",1,545.78
"Hamburg, DE","Birmingham, West Midlands, GB",1,789.05
"Hamburg, DE","Augsburg, DE",3,577.9
"Hamburg, DE","Bern, CH",1,761.15
"Hamburg, DE","Manching, DE",1,552.86
"Hamburg, DE","Cork, IE",1,1251.1
"Hamburg, DE","Mannheim, DE",1,467.08
"Hamburg, DE","Geneva, CH",3,860.58
"Hamburg, DE","Schkeuditz, DE",1,287.16
"Hamburg, DE","Dortmund, DE",1,277.23
"Hamburg, DE","Faro, PT",4,2299.18
"Hamburg, DE","Łódź, PL",1,671.93
"Hamburg, DE","Alicante, ES",3,1879.59
"Hamburg, DE","Antalya, TR",4,2454.52
"Hamburg, DE","Weert, NL",1,390.3
"Hannover, DE","Berlin, DE",4,259.12
"Hannover, DE","Nuremberg, DE",3,343.52
"Hannover, DE","Malmö, SE",1,418.3
"Hannover, DE","Gdańsk, PL",3,619.18
"Hannover, DE","Weeze, DE",1,260.57
"Hannover, DE","Tenerife, ES",1,3446.14
"Hannover, DE","Billund, DK",1,366.25
"Hannover, DE","Örebro, SE",1,822.26
"Hannover, DE","Zaventem, BE",1,398.17
"Hannover, DE","Trento (TN), IT",3,723.4
"Hannover, DE","Antalya, TR",7,2387.1199999999994
"Hannover, DE","Stuttgart, DE",1,420.61
"Hannover, DE","Faro, PT",2,2200.01
"Hannover, DE","Groningen, NL",2,221.37
"Haverfordwest, GB","Leeds, West Yorkshire, GB",1,316.5
"Helsinki (Vantaa), FI","Mariehamn, FI",4,280.51
"Helsinki (Vantaa), FI","Alicante, ES",9,3030.03
"Helsinki (Vantaa), FI","Roskilde, DK",4,919.59
"Helsinki (Vantaa), FI","Faro, PT",2,3475.12
"Helsinki (Vantaa), FI","Malmö, SE",5,864.53
"Helsinki (Vantaa), FI","Tartu, EE",3,244.03
"Helsinki (Vantaa), FI","Kajaani, FI",1,463.02
"Helsinki (Vantaa), FI","Luxembourg, LU",1,1675.55
"Hoeven, NL","Groningen, NL",1,221.73
"Hradec Králové, CZ","Mošnov, CZ",1,173.46
"Hradec Králové, CZ","Uherské Hradiště, CZ",1,178.04
"Hradec Králové, CZ","Bratislava, SK",1,252.01
"Hyères, Var, FR","Geneva, CH",2,349.25
"Ibiza (Eivissa), ES","Zurich, CH",2,1116.88
"Ibiza (Eivissa), ES","Zaventem, BE",2,1359.46
"Ibiza (Eivissa), ES","Paris, FR",3,1161.88
"Ibiza (Eivissa), ES","Reus, ES",1,253.53
"Ibiza (Eivissa), ES","Cascais, PT",1,929.33
"Ibiza (Eivissa), ES","Düsseldorf, DE",3,1443.1500000000003
"Ibiza (Eivissa), ES","Tours, Indre-et-Loire, FR",1,953.18
"Innsbruck, AT","Berlin, DE",2,587.95
"Innsbruck, AT","Madrid, ES",2,1420.34
"Innsbruck, AT","Hradec Králové, CZ",1,468.49
"Innsbruck, AT","Birmingham, West Midlands, GB",5,1099.53
"Innsbruck, AT","Roskilde, DK",1,927.33
"Innsbruck, AT","Manchester, Greater Manchester, GB",8,1177.82
"Innsbruck, AT","Göteborg, SE",1,1163.97
"Innsbruck, AT","Groningen, NL",1,734.16
"Inverness, GB","Lorient/Lann/Bihoué, FR",1,1088.46
"Istanbul, TR","Lisbon, PT",12,3232.59
"Istanbul, TR","Salzburg, AT",6,1467.96
"Istanbul, TR","Velika Gorica, HR",6,1162.81
"Istanbul, TR","Büren, DE",1,1942.95
"Istanbul, TR","Balice, PL",10,1229.9500000000003
"Istanbul, TR","Bremen, DE",12,2015.78
"Istanbul, TR","Bristol, GB",5,2666.55
"Istanbul, TR","Napoli, IT",4,1229.91
"Istanbul, TR","Selçuk, TR",57,371.62
"Istanbul, TR","Zaragoza, ES",2,2491.86
"Istanbul, TR","Nantes, FR",2,2515.4
"Istanbul, TR","Bratislava, SK",4,1218.72
"Istanbul, TR","Gaziemir, TR",10,342.91
"Istanbul, TR","Dalaman, TR",9,482.28
"Istanbul, TR","Mošnov, CZ",2,1278.88
"Jasionka, PL","Eindhoven, NL",1,1177.46
"Jasionka, PL","Bristol, GB",2,1738.15
"Jasionka, PL","Salzburg, AT",1,706.65
"Jasionka, PL","Katowice, PL",3,213.01
"Jasionka, PL","Hamburg, DE",1,915.74
"Jasionka, PL","Roskilde, DK",1,899.61
"Jerez de la Frontera, ES","Bern, CH",1,1589.51
"Jönköping, SE","Katowice, PL",1,872.51
"Jönköping, SE","Helsinki (Vantaa), FI",4,684.14
"Katowice, PL","Newcastle upon Tyne, Tyne and Wear, GB",1,1480.21
"Katowice, PL","Funchal, PT",5,3525.5199999999995
"Katowice, PL","Munich, DE",1,577.73
"Katowice, PL","Larnaca, CY",2,2094.85
"Katowice, PL","Reggio Calabria, IT",2,1405.71
"Katowice, PL","Eindhoven, NL",5,964.54
"Katowice, PL","Paris, FR",3,1210.27
"Katowice, PL","Vienna, AT",1,319.89
"Katowice, PL","Oslo (Gardermoen), NO",3,1190.66
"Katowice, PL","Lappeenranta, FI",1,1302.05
"Katowice, PL","Szymany, PL",1,357.59
"Katowice, PL","Porto, PT",2,2363.39
"Kaunas, LT","Paphos, CY",2,2342.67
"Kaunas, LT","Orio al Serio (BG), IT",3,1447.3100000000002
"Kaunas, LT","Alicante, ES",4,2616.15
"Kaunas, LT","Paris, FR",1,1609.44
"Kavala, GR","Spata-Artemida, GR",6,336.05
"Kefallinia Island, GR","Spata-Artemida, GR",2,302.33
"Kidlington, Oxfordshire, GB","Budapest, HU",1,1542.38
"Kidlington, Oxfordshire, GB","Paris, FR",2,377.89
"Kidlington, Oxfordshire, GB","Geneva, CH",4,824.28
"Kidlington, Oxfordshire, GB","Zaventem, BE",1,416.02
"Kidlington, Oxfordshire, GB","Farranfore, IE",2,562.51
"Kidlington, Oxfordshire, GB","Amsterdam, NL",1,418.98
"Kidlington, Oxfordshire, GB","Broughton, GB",2,186.62
"Kidlington, Oxfordshire, GB","Munich, DE",1,1010.13
"Kidlington, Oxfordshire, GB","Lesquin, FR",1,338.88
"Kidlington, Oxfordshire, GB","Darlington, Durham, GB",1,297.24
"Kiel, DE","Bremen, DE",1,172.98
"Kiruna, SE","Stockholm, SE",1,932.58
"Kittilä, FI","Frankfurt am Main, DE",1,2161.19
"Kittilä, FI","Helsinki (Vantaa), FI",1,820.93
"Kittilä, FI","Copenhagen, DK",2,1483.48
"Kittilä, FI","Ferno (VA), IT",1,2625.32
"Kittilä, FI","Paris, FR",1,2399.83
"Kittilä, FI","Düsseldorf, DE",3,2072.77
"Košice, SK","Luton, Luton, GB",3,1570.53
"Košice, SK","Salzburg, AT",1,617.44
"Kristianstad, SE","Stockholm, SE",1,458.88
"Kuopio / Siilinjärvi, FI","Montichiari (BS), IT",1,2243.83
"Kuopio / Siilinjärvi, FI","Pori, FI",1,354.85
"Köln (Cologne), DE","Geneva, CH",6,520.17
"Köln (Cologne), DE","Málaga, ES",7,1829.08
"Köln (Cologne), DE","Amsterdam, NL",3,229.64
"Köln (Cologne), DE","Levaldigi (CN), IT",1,703.49
"Köln (Cologne), DE","Bristol, GB",1,689.94
"Köln (Cologne), DE","Alava, ES",4,1160.07
"Köln (Cologne), DE","Riga, LV",2,1291.34
"Köln (Cologne), DE","Umeå, SE",1,1632.19
"Köln (Cologne), DE","San Bartolomé, ES",1,2989.9
"Köln (Cologne), DE","Lisbon, PT",6,1850.45
"Köln (Cologne), DE","Paphos, CY",4,2714.12
"Köln (Cologne), DE","Faro, PT",5,1950.6199999999997
"Köln (Cologne), DE","Kiruna, SE",1,2018.29
"Köln (Cologne), DE","Braunschweig, DE",2,285.81
"Köln (Cologne), DE","Hamburg, DE",5,356.1
"Köln (Cologne), DE","Chassieu, Lyon, FR",1,593.94
"Köln (Cologne), DE","Memmingen, DE",1,390.46
"Köln (Cologne), DE","Antalya, TR",6,2432.08
"Köln (Cologne), DE","Spata-Artemida, GR",1,1952.69
"Köln (Cologne), DE","Farnborough, Hampshire, GB",1,554.91
"Köln (Cologne), DE","Poznań, PL",1,689.43
"Köln (Cologne), DE","Budapest, HU",4,946.6
"L'Hôpital-le-Mercier, Saône-et-Loire, FR","Avignon, FR",1,287.29
"L'Hôpital-le-Mercier, Saône-et-Loire, FR","Chabeuil, Drôme, FR",2,181.8
"La Baule-Escoublac, FR","Brest, FR",2,201.2
"La Roche-sur-Yon, FR","Chabeuil, Drôme, FR",1,530.17
"La Virgen Del Camino, ES","Valencia, ES",1,554.01
"Lahr/Schwarzwald, DE","Chambéry, FR",1,337.67
"Lahr/Schwarzwald, DE","Nuremberg, DE",1,268.56
"Lamezia Terme (CZ), IT","Memmingen, DE",2,1119.43
"Lamezia Terme (CZ), IT","London, GB",1,1886.82
"Larnaca, CY","Budapest, HU",4,1848.88
"Larnaca, CY","Katowice, PL",1,2094.85
"Larnaca, CY","Frankfurt am Main, DE",6,2636.34
"Larnaca, CY","Berlin, DE",5,2513.08
"Larnaca, CY","Amsterdam, NL",4,2991.63
"Larnaca, CY","Grâce-Hollogne, BE",1,2863.03
"Larnaca, CY","Málaga, ES",1,3422.54
"Larnaca, CY","Liverpool, GB",1,3503.29
"Laval, Mayenne, FR","Toussus-le-Noble, Yvelines, FR",2,225.13
"Le Castellet, Var, FR","Chabeuil, Drôme, FR",2,196.68
"Le Havre, FR","Toussus-le-Noble, Yvelines, FR",1,170.6
"Le Havre, FR","Nantes, FR",1,292.99
"Leeds, West Yorkshire, GB","Valletta, MT",2,2361.61
"Leeds, West Yorkshire, GB","Alajero, La Gomera Island, ES",3,3140.0500000000006
"Leeds, West Yorkshire, GB","Bucharest, RO",4,2248.09
"Leeds, West Yorkshire, GB","Toulouse/Blagnac, FR",1,1159.4
"Leeds, West Yorkshire, GB","Paphos, CY",2,3397.86
"Leeds, West Yorkshire, GB","Farnborough, Hampshire, GB",1,294.13
"Leeds, West Yorkshire, GB","Riga, LV",4,1646.8
"Leeds, West Yorkshire, GB","Southampton, GB",1,324.85
"Leixlip, IE","Liverpool, GB",1,241.67
"Leixlip, IE","Woking, Surrey, GB",3,460.16
"Lelystad, NL","Augsburg, DE",1,589.39
"Lesquin, FR","Frankfurt am Main, DE",1,392.08
"Lesquin, FR","Paris, FR",3,153.21
"Lesquin, FR","Avignon, FR",1,752.77
"Lesquin, FR","Cannes, FR",1,832.92
"Lesquin, FR","Madrid, ES",1,1243.41
"Lesquin, FR","Chambéry, FR",1,585.44
"Levaldigi (CN), IT","Madrid, ES",1,1032.27
"Levaldigi (CN), IT","Köln (Cologne), DE",1,703.49
"Levaldigi (CN), IT","Reggio Emilia (RE), IT",1,241.31
"Lincoln, Lincolnshire, GB","Jasionka, PL",1,1574.0
"Linköping, SE","Stockholm, SE",4,177.54
"Linköping, SE","Trollhättan, SE",1,195.01
"Linz, AT","Stuttgart, DE",1,374.31
"Linz, AT","Frankfurt am Main, DE",1,458.41
"Linz, AT","Wiener Neustadt, AT",1,154.66
"Linz, AT","Budapest, HU",1,372.42
"Lisbon, PT","Bucharest, RO",3,2972.24
"Lisbon, PT","Hamburg, DE",8,2190.41
"Lisbon, PT","Seville, ES",15,321.68000000000006
"Lisbon, PT","Balice, PL",4,2594.19
"Lisbon, PT","Hannover, DE",1,2098.62
"Lisbon, PT","Nowy Dwór Mazowiecki, PL",1,2740.5
"Lisbon, PT","Spata-Artemida, GR",4,2870.1
"Lisbon, PT","Capannori (LU), IT",1,1734.61
"Lisbon, PT","Vila Baleira, PT",1,907.57
"Liverpool, GB","Perth, Perth and Kinross, GB",1,346.8
"Liverpool, GB","Leixlip, IE",2,241.67
"Liverpool, GB","Newcastle upon Tyne, Tyne and Wear, GB",1,203.86
"Liverpool, GB","Aberdeen, GB",2,431.97
"Liverpool, GB","San Bartolomé, ES",1,2850.3
"Liverpool, GB","London, GB",3,278.24
"Liverpool, GB","Prestwick, South Ayrshire, GB",1,265.56
"Liverpool, GB","Valletta, MT",4,2367.0
"Liverpool, GB","Faro, PT",5,1857.25
"Liverpool, GB","Cirencester, Gloucestershire, GB",2,192.9
"Liverpool, GB","Larnaca, CY",1,3503.29
"Liverpool, GB","Almería, ES",2,1834.09
"Liverpool, GB","Rotterdam, NL",2,514.67
"Liverpool, GB","Glasgow, GB",3,299.95
"Liverpool, GB","Enontekio, FI",1,2160.44
"Liverpool, GB","Kidlington, Oxfordshire, GB",1,196.01
"Liverpool, GB","Antalya, TR",2,3165.02
"Locarno, CH","Chassieu, Lyon, FR",1,307.98
"London, GB","Trento (TN), IT",6,1018.9899999999999
"London, GB","Sion, CH",1,797.1
"London, GB","Napoli, IT",9,1610.6400000000003
"London, GB","Zaragoza, ES",4,1097.12
"London, GB","Derry, Derry and Strabane, GB",1,614.63
"London, GB","Calden, DE",1,653.19
"London, GB","Nottingham, Leicestershire, GB",5,171.14
"London, GB","Falconara Marittima (AN), IT",3,1331.18
"London, GB","Palanga, LT",4,1468.98
"London, GB","Farranfore, IE",4,655.1
"London, GB","Dundee, GB",4,583.12
"London, GB","Bodrum, TR",2,2691.31
"London, GB","Schkeuditz, DE",12,849.42
"London, GB","Oostende, BE",3,205.47
"London, GB","Wolverhampton, Staffordshire, GB",2,188.63
"London, GB","Cardiff, GB",1,229.03
"London, GB","Staverton, Gloucestershire, GB",3,152.54
"London, GB","Prestwick, South Ayrshire, GB",3,535.47
"London, GB","Charleroi, BE",2,335.91
"London, GB","Bydgoszcz, PL",4,1234.56
"London, GB","Bern, CH",10,748.51
"London, GB","Rheinmünster, DE",3,653.1
"London, GB","Antalya, TR",12,2913.11
"London, GB","Norwich, Norfolk, GB",3,158.19
"London, GB","Lamezia Terme (CZ), IT",2,1886.82
"London, GB","Le Havre, FR",1,219.82
"Lorient/Lann/Bihoué, FR","Charleroi, BE",1,648.25
"Lorient/Lann/Bihoué, FR","Inverness, GB",1,1088.46
"Lublin, PL","Gdańsk, PL",2,450.62
"Lublin, PL","Dublin, IE",1,1969.89
"Luleå, SE","Göteborg, SE",2,1016.54
"Luleå, SE","Bordeaux, FR",1,2687.59
"Luleå, SE","Farnborough, Hampshire, GB",1,2048.64
"Luton, Luton, GB","Poprad, SK",2,1486.12
"Luton, Luton, GB","Bratislava, SK",4,1317.98
"Luton, Luton, GB","Constanța, RO",1,2280.64
"Luton, Luton, GB","Košice, SK",3,1570.53
"Luton, Luton, GB","Tallinn, EE",3,1774.62
"Luton, Luton, GB","Spata-Artemida, GR",6,2443.11
"Luton, Luton, GB","Sønderborg, DK",1,754.89
"Luton, Luton, GB","Grâce-Hollogne, BE",1,427.05
"Luton, Luton, GB","Valletta, MT",5,2134.75
"Luton, Luton, GB","Shannon, IE",1,588.84
"Luton, Luton, GB","Lisbon, PT",10,1606.45
"Luton, Luton, GB","Nice, Alpes-Maritimes, FR",6,1073.86
"Luton, Luton, GB","San Bartolomé, ES",1,2774.96
"Luton, Luton, GB","Maastricht, NL",1,438.98
"Luton, Luton, GB","Weeze, DE",1,449.12
"Luton, Luton, GB","Stockholm, SE",4,1418.93
"Luton, Luton, GB","Munich, DE",3,949.46
"Luton, Luton, GB","Arad, RO",2,1691.84
"Luton, Luton, GB","Antalya, TR",4,2949.1
"Luton, Luton, GB","Frankfurt am Main, DE",3,657.72
"Luxembourg, LU","Valletta, MT",5,1672.4599999999998
"Luxembourg, LU","Billund, DK",1,708.01
"Luxembourg, LU","Budapest, HU",3,977.79
"Luxembourg, LU","Nice, Alpes-Maritimes, FR",8,668.05
"Luxembourg, LU","Salzburg, AT",1,538.21
"Luxembourg, LU","Montpellier/Méditerranée, FR",1,694.31
"Luxembourg, LU","Palma de Mallorca, ES",6,1153.24
"Luxembourg, LU","Mošnov, CZ",1,855.59
"Luxembourg, LU","Mannheim, DE",1,166.94
"Luxembourg, LU","Dresden, DE",1,561.06
"Luxembourg, LU","Charleroi, BE",2,155.83
"Luxembourg, LU","Pescara, IT",1,1008.2
"Lübeck, DE","Palma de Mallorca, ES",2,1695.28
"Lübeck, DE","Málaga, ES",2,2236.25
"Lübeck, DE","Malmö, SE",1,257.27
"Lübeck, DE","Köln (Cologne), DE",1,407.18
"Maastricht, NL","Ferno (VA), IT",3,626.53
"Maastricht, NL","Malmö, SE",1,720.93
"Maastricht, NL","Zaragoza, ES",1,1152.36
"Maastricht, NL","Hamburg, DE",1,409.5
"Maastricht, NL","Amsterdam, NL",2,170.2
"Madrid, ES","San Bartolomé, ES",1,1564.5
"Madrid, ES","Vigo, ES",7,458.96
"Madrid, ES","Palermo, IT",5,1472.48
"Madrid, ES","Oostende, BE",1,1299.3
"Madrid, ES","Wrocław, PL",3,1976.57
"Madrid, ES","Balice, PL",6,2113.61
"Madrid, ES","Biarritz, FR",3,381.76
"Madrid, ES","Shannon, IE",2,1421.12
"Madrid, ES","Catania, IT",3,1650.86
"Madrid, ES","Stuttgart, DE",2,1370.6
"Madrid, ES","Gdańsk, PL",1,2258.49
"Madrid, ES","Zaragoza, ES",3,260.24
"Madrid, ES","Innsbruck, AT",2,1420.34
"Madrid, ES","Kidlington, Oxfordshire, GB",1,1280.94
"Madrid, ES","Larnaca, CY",1,3316.29
"Madrid, ES","Le Castellet, Var, FR",1,843.76
"Madrid, ES","Ranón, ES",3,398.8999999999999
"Madrid, ES","Cannes, FR",5,943.82
"Madrid, ES","Levaldigi (CN), IT",1,1032.27
"Madrid, ES","Eindhoven, NL",2,1408.6
"Mahón (Maó), ES","London, GB",1,1336.08
"Malmö, SE","Berlin, DE",1,353.01
"Malmö, SE","Oulu / Oulunsalo, FI",1,1231.81
"Malmö, SE","Málaga, ES",1,2493.25
"Malmö, SE","Göteborg, SE",3,255.46
"Malmö, SE","Maastricht, NL",1,720.93
"Malmö, SE","Helsinki (Vantaa), FI",4,864.53
"Malmö, SE","Lübeck, DE",1,257.27
"Malmö, SE","Trollhättan, SE",2,315.66
"Malmö, SE","Nowy Dwór Mazowiecki, PL",1,585.88
"Manchester, Greater Manchester, GB","Cannes, FR",2,1282.84
"Manchester, Greater Manchester, GB","Zgornji Brnik, SI",2,1433.86
"Manchester, Greater Manchester, GB","Newquay, GB",6,373.22
"Manchester, Greater Manchester, GB","Colombier-Saugnieu, Rhône, FR",3,999.5
"Manchester, Greater Manchester, GB","Rhodes, GR",1,3006.81
"Manchester, Greater Manchester, GB","Caselle (VR), IT",5,1296.7
"Manchester, Greater Manchester, GB","Stuttgart, DE",4,955.17
"Manchester, Greater Manchester, GB","Lisbon, PT",17,1702.15
"Manchester, Greater Manchester, GB","Antalya, TR",7,3130.52
"Manchester, Greater Manchester, GB","Mönchengladbach, DE",2,641.69
"Manchester, Greater Manchester, GB","Innsbruck, AT",8,1177.82
"Mannheim, DE","Mönchengladbach, DE",1,241.87
"Mannheim, DE","Bern, CH",1,294.47
"Mannheim, DE","Vienna, AT",2,608.92
"Mannheim, DE","St. Gallen, CH",2,234.13
"Mannheim, DE","Manching, DE",1,235.43
"Mannheim, DE","Luxembourg, LU",1,166.94
"Mannheim, DE","Dresden, DE",1,416.21
"Mannheim, DE","Wiener Neustadt, AT",1,595.57
"Mannheim, DE","Calden, DE",1,225.05
"Mannheim, DE","Nuremberg, DE",1,185.22
"Mannheim, DE","Braunschweig, DE",1,347.33
"Mannheim, DE","Köln (Cologne), DE",2,183.1
"Maribor, SI","Budapest, HU",1,283.63
"Maribor, SI","Košice, SK",1,482.11
"Mariehamn, FI","Helsinki (Vantaa), FI",4,280.51
"Marignane, Bouches-du-Rhône, FR","Budapest, HU",4,1172.34
"Marignane, Bouches-du-Rhône, FR","Andrézieux-Bouthéon, Loire, FR",1,244.82
"Marignane, Bouches-du-Rhône, FR","Bologna, IT",4,501.07
"Marignane, Bouches-du-Rhône, FR","Colombier-Saugnieu, Rhône, FR",3,254.59
"Marignane, Bouches-du-Rhône, FR","Figari, FR",10,384.46999999999997
"Marignane, Bouches-du-Rhône, FR","Bremen, DE",1,1100.42
"Marignane, Bouches-du-Rhône, FR","Memmingen, DE",1,638.63
"Marignane, Bouches-du-Rhône, FR","Vienna, AT",5,1021.11
"Melilla, ES","Málaga, ES",20,208.17
"Melilla, ES","Madrid, ES",7,576.4
"Melilla, ES","Almería, ES",4,181.72
"Memmingen, DE","Eskişehir, TR",1,1853.87
"Memmingen, DE","Budapest, HU",3,666.05
"Memmingen, DE","Orio al Serio (BG), IT",1,260.96
"Memmingen, DE","Larnaca, CY",1,2418.38
"Memmingen, DE","Lamezia Terme (CZ), IT",2,1119.43
"Memmingen, DE","Düsseldorf, DE",1,444.02
"Memmingen, DE","Porto, PT",5,1668.4900000000002
"Memmingen, DE","Romney Marsh, Kent, GB",1,747.88
"Memmingen, DE","Hamburg, DE",1,622.53
"Memmingen, DE","Köln (Cologne), DE",1,390.46
"Memmingen, DE","Mönchengladbach, DE",2,449.71
"Merville, Nord, FR","Avignon, FR",1,765.37
"Mnichovo Hradiště, CZ","Braunschweig, DE",1,366.41
"Montichiari (BS), IT","Lamezia Terme (CZ), IT",3,873.35
"Montichiari (BS), IT","Rome, IT",1,437.07
"Montpellier/Méditerranée, FR","Amsterdam, NL",4,972.81
"Montpellier/Méditerranée, FR","Hamburg, DE",1,1194.62
"Montpellier/Méditerranée, FR","Chassieu, Lyon, FR",2,251.53
"Montpellier/Méditerranée, FR","Chambéry, FR",1,274.94
"Montpellier/Méditerranée, FR","Darlington, Durham, GB",1,1276.71
"Mošnov, CZ","Málaga, ES",2,2320.25
"Mošnov, CZ","Prague, CZ",4,279.45
"Mošnov, CZ","Nice, Alpes-Maritimes, FR",2,1066.66
"Mošnov, CZ","Luxembourg, LU",1,855.59
"Mošnov, CZ","Bucharest, RO",1,832.68
"Mošnov, CZ","Helsinki (Vantaa), FI",1,1257.74
"Munich, DE","Arad, RO",1,754.48
"Munich, DE","San Bartolomé, ES",1,3058.01
"Munich, DE","Bristol, GB",4,1090.45
"Munich, DE","Groningen, NL",1,643.93
"Munich, DE","Funchal, PT",4,2947.9
"Munich, DE","Cormeilles-en-Vexin, Val-d'Oise, FR",1,719.46
"Munich, DE","Timişoara, RO",5,775.93
"Munich, DE","Antalya, TR",5,2000.9299999999998
"Munich, DE","Faro, PT",3,2038.41
"Munich, DE","Farnborough, Hampshire, GB",2,956.65
"Munich, DE","Alicante, ES",4,1496.75
"Munich, DE","Dortmund, DE",2,461.42
"Munich, DE","Bergen, NO",3,1392.62
"Málaga, ES","Braunschweig, DE",1,2100.77
"Málaga, ES","Köln (Cologne), DE",7,1829.08
"Málaga, ES","Mošnov, CZ",2,2320.25
"Málaga, ES","Kiruna, SE",1,3794.23
"Málaga, ES","Porto, PT",4,623.79
"Málaga, ES","Tallinn, EE",3,3285.3799999999997
"Málaga, ES","Nuremberg, DE",3,1898.58
"Málaga, ES","Cork, IE",9,1715.46
"Málaga, ES","Lisbon, PT",12,470.18
